start_timestamp,end_timestamp,duration,travel_to,deploy,travel_from,cycle_type,event_key,ts,match_type,match_number,cycle_timestamp,filename,match_index
658.307482,672.947327,14.639844999999923,3.039861999999971,3.340020999999979,8.259961999999973,L2,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:13:07.307482000,akit_25-03-15_17-02-09.wpilog,119
672.947327,684.687325,11.739998000000014,4.160005000000069,3.300006999999937,4.279986000000008,L4,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:13:21.947327000,akit_25-03-15_17-02-09.wpilog,120
684.687325,706.727322,22.03999699999997,1.8200150000000122,20.099964,0.1200179999999591,L3,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:13:33.687325000,akit_25-03-15_17-02-09.wpilog,121
706.727322,716.627365,9.900043000000096,2.4399930000000722,5.659994999999981,1.800055000000043,L4,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:13:55.727322000,akit_25-03-15_17-02-09.wpilog,122
716.627365,725.80737,9.180004999999937,2.05997699999989,4.7999790000000075,2.32004900000004,L4,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:14:05.627365000,akit_25-03-15_17-02-09.wpilog,123
725.80737,733.227296,7.419926000000032,2.039942999999994,2.8600209999999606,2.5199620000000778,L3,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:14:14.807370000,akit_25-03-15_17-02-09.wpilog,124
733.227296,747.507308,14.280011999999942,2.2400239999999485,10.64002000000005,1.3999679999999444,L4,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:14:22.227296000,akit_25-03-15_17-02-09.wpilog,125
747.507308,757.327307,9.819999000000053,3.160030000000006,3.0999830000000657,3.5599859999999808,L3,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:14:36.507308000,akit_25-03-15_17-02-09.wpilog,126
757.327307,769.147367,11.820060000000012,3.3801999999999452,3.7598250000000917,4.680034999999975,L4,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:14:46.327307000,akit_25-03-15_17-02-09.wpilog,127
769.147367,782.247303,13.099935999999957,4.77996399999995,5.200158999999985,3.119813000000022,L4,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:14:58.147367000,akit_25-03-15_17-02-09.wpilog,128
782.247303,797.807396,15.560093000000052,6.9801049999999805,8.019999999999982,0.5599880000000894,L4,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:15:11.247303000,akit_25-03-15_17-02-09.wpilog,129
797.807396,815.087407,17.280010999999945,4.600195999999983,8.859831999999983,3.8199829999999793,L4,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:15:26.807396000,akit_25-03-15_17-02-09.wpilog,130
